-16.082,-11.385,23.316,16.515,18.734,24.461,32.267,33.886,21.899
-16.385,-12.043,24.516,16.613,18.382,23.889,31.605,34.483,22.757
-16.558,-12.705,25.788,16.776,18.052,23.333,30.932,34.927,23.694
-16.582,-13.363,27.111,17.008,17.748,22.793,30.251,35.214,24.702
-16.442,-14.005,28.458,17.318,17.469,22.271,29.569,35.344,25.769
-16.13,-14.615,29.8,17.715,17.219,21.765,28.89,35.325,26.881
-15.644,-15.177,31.103,18.206,17,21.277,28.219,35.167,28.017
-14.986,-15.673,32.332,18.796,16.815,20.806,27.558,34.89,29.151
-14.165,-16.082,33.449,19.49,16.666,20.353,26.91,34.509,30.256
-13.211,-16.385,34.424,20.29,16.557,19.919,26.275,34.04,31.307
-12.157,-16.558,35.231,21.195,16.493,19.503,25.655,33.5,32.278
-11.033,-16.582,35.854,22.205,16.477,19.108,25.05,32.903,33.145
-9.869,-16.442,36.283,23.316,16.515,18.734,24.461,32.267,33.886
-8.6958,-16.13,36.517,24.516,16.613,18.382,23.889,31.605,34.483
-7.5432,-15.644,36.561,25.788,16.776,18.052,23.333,30.932,34.927
-6.4457,-14.986,36.434,27.111,17.008,17.748,22.793,30.251,35.214
-5.4276,-14.165,36.153,28.458,17.318,17.469,22.271,29.569,35.344
-4.5055,-13.211,35.738,29.8,17.715,17.219,21.765,28.89,35.325
-3.6902,-12.157,35.211,31.103,18.206,17,21.277,28.219,35.167
-2.9864,-11.033,34.594,32.332,18.796,16.815,20.806,27.558,34.89
-2.3927,-9.869,33.916,33.449,19.49,16.666,20.353,26.91,34.509
-1.9023,-8.6958,33.2,34.424,20.29,16.557,19.919,26.275,34.04
-1.5074,-7.5432,32.457,35.231,21.195,16.493,19.503,25.655,33.5
-1.1992,-6.4457,31.699,35.854,22.205,16.477,19.108,25.05,32.903
-0.96797,-5.4276,30.935,36.283,23.316,16.515,18.734,24.461,32.267
-0.80384,-4.5055,30.174,36.517,24.516,16.613,18.382,23.889,31.605
-0.69655,-3.6902,29.421,36.561,25.788,16.776,18.052,23.333,30.932
-0.63594,-2.9864,28.681,36.434,27.111,17.008,17.748,22.793,30.251
-0.61452,-2.3927,27.955,36.153,28.458,17.318,17.469,22.271,29.569
-0.62543,-1.9023,27.245,35.738,29.8,17.715,17.219,21.765,28.89
-0.66257,-1.5074,26.553,35.211,31.103,18.206,17,21.277,28.219
-0.72074,-1.1992,25.88,34.594,32.332,18.796,16.815,20.806,27.558
-0.79567,-0.96797,25.224,33.916,33.449,19.49,16.666,20.353,26.91
-0.884,-0.80384,24.586,33.2,34.424,20.29,16.557,19.919,26.275
-0.98326,-0.69655,23.966,32.457,35.231,21.195,16.493,19.503,25.655
-1.0914,-0.63594,23.363,31.699,35.854,22.205,16.477,19.108,25.05
-1.207,-0.61452,22.777,30.935,36.283,23.316,16.515,18.734,24.461
-1.3288,-0.62543,22.209,30.174,36.517,24.516,16.613,18.382,23.889
-1.4565,-0.66257,21.656,29.421,36.561,25.788,16.776,18.052,23.333
-1.5899,-0.72074,21.12,28.681,36.434,27.111,17.008,17.748,22.793
-1.7296,-0.79567,20.6,27.955,36.153,28.458,17.318,17.469,22.271
-1.8761,-0.884,20.097,27.245,35.738,29.8,17.715,17.219,21.765
-2.0297,-0.98326,19.609,26.553,35.211,31.103,18.206,17,21.277
-2.1911,-1.0914,19.137,25.88,34.594,32.332,18.796,16.815,20.806
-2.3611,-1.207,18.681,25.224,33.916,33.449,19.49,16.666,20.353
-2.5409,-1.3288,18.241,24.586,33.2,34.424,20.29,16.557,19.919
-2.7319,-1.4565,17.818,23.966,32.457,35.231,21.195,16.493,19.503
-2.9355,-1.5899,17.411,23.363,31.699,35.854,22.205,16.477,19.108
-3.1535,-1.7296,17.022,22.777,30.935,36.283,23.316,16.515,18.734
-3.387,-1.8761,16.651,22.209,30.174,36.517,24.516,16.613,18.382
-3.6378,-2.0297,16.299,21.656,29.421,36.561,25.788,16.776,18.052
-3.9074,-2.1911,15.967,21.12,28.681,36.434,27.111,17.008,17.748
-4.1979,-2.3611,15.655,20.6,27.955,36.153,28.458,17.318,17.469
-4.5111,-2.5409,15.366,20.097,27.245,35.738,29.8,17.715,17.219
-4.8492,-2.7319,15.101,19.609,26.553,35.211,31.103,18.206,17
-5.214,-2.9355,14.862,19.137,25.88,34.594,32.332,18.796,16.815
-5.6077,-3.1535,14.652,18.681,25.224,33.916,33.449,19.49,16.666
-6.0327,-3.387,14.473,18.241,24.586,33.2,34.424,20.29,16.557
-6.4912,-3.6378,14.328,17.818,23.966,32.457,35.231,21.195,16.493
-6.9847,-3.9074,14.223,17.411,23.363,31.699,35.854,22.205,16.477
-7.5148,-4.1979,14.16,17.022,22.777,30.935,36.283,23.316,16.515
-8.0826,-4.5111,14.146,16.651,22.209,30.174,36.517,24.516,16.613
-8.6887,-4.8492,14.187,16.299,21.656,29.421,36.561,25.788,16.776
-9.3336,-5.214,14.288,15.967,21.12,28.681,36.434,27.111,17.008
-10.015,-5.6077,14.457,15.655,20.6,27.955,36.153,28.458,17.318
-10.733,-6.0327,14.703,15.366,20.097,27.245,35.738,29.8,17.715
-11.485,-6.4912,15.036,15.101,19.609,26.553,35.211,31.103,18.206
-12.264,-6.9847,15.466,14.862,19.137,25.88,34.594,32.332,18.796
-13.064,-7.5148,16.003,14.652,18.681,25.224,33.916,33.449,19.49
-13.873,-8.0826,16.656,14.473,18.241,24.586,33.2,34.424,20.29
-14.676,-8.6887,17.432,14.328,17.818,23.966,32.457,35.231,21.195
-15.456,-9.3336,18.34,14.223,17.411,23.363,31.699,35.854,22.205
-16.193,-10.015,19.386,14.16,17.022,22.777,30.935,36.283,23.316
-16.865,-10.733,20.573,14.146,16.651,22.209,30.174,36.517,24.516
-17.441,-11.485,21.896,14.187,16.299,21.656,29.421,36.561,25.788
-17.889,-12.264,23.347,14.288,15.967,21.12,28.681,36.434,27.111
-18.179,-13.064,24.909,14.457,15.655,20.6,27.955,36.153,28.458
-18.284,-13.873,26.556,14.703,15.366,20.097,27.245,35.738,29.8
-18.18,-14.676,28.254,15.036,15.101,19.609,26.553,35.211,31.103
-17.846,-15.456,29.963,15.466,14.862,19.137,25.88,34.594,32.332
-17.269,-16.193,31.634,16.003,14.652,18.681,25.224,33.916,33.449
-16.462,-16.865,33.21,16.656,14.473,18.241,24.586,33.2,34.424
-15.444,-17.441,34.639,17.432,14.328,17.818,23.966,32.457,35.231
-14.24,-17.889,35.878,18.34,14.223,17.411,23.363,31.699,35.854
-12.886,-18.179,36.893,19.386,14.16,17.022,22.777,30.935,36.283
-11.423,-18.284,37.66,20.573,14.146,16.651,22.209,30.174,36.517
-9.9054,-18.18,38.164,21.896,14.187,16.299,21.656,29.421,36.561
-8.3923,-17.846,38.406,23.347,14.288,15.967,21.12,28.681,36.434
-6.9323,-17.269,38.4,24.909,14.457,15.655,20.6,27.955,36.153
